Date,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,THB100,PHP100,TWD100,KRW100,IDR100,SAR100,SDR,CNY,BND,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
21/07/2016,4.0505,5.3552,4.4701,3.7815,4.1141,3.0359,3.1048,2.9842,52.2231,11.5629,8.5843,12.6385,0.3552,0.0309,107.9989,5.612,0.607,2.9842,0.0182,0.0998,2.8313,0.3433,6.0258,110.2747,3.8646,3.7662,0.4561
22/07/2016,4.071,5.3829,4.4875,3.8451,4.1319,3.0423,3.1055,3.0028,52.4928,11.6431,8.6469,12.704,0.3586,0.0311,108.5528,5.643,0.6104,3.0027,0.0183,0.1005,2.8473,0.3476,6.0603,110.8373,3.8827,3.7877,0.4584
25/07/2016,4.0815,5.3555,4.4786,3.8394,4.133,3.0499,3.1069,2.9998,52.6248,11.6606,8.6509,12.6968,0.3591,0.0311,108.8342,5.6547,0.6112,2.9993,0.0183,0.1005,2.8483,0.3456,6.0723,111.1187,3.8962,3.7952,0.4596
26/07/2016,4.076,5.3461,4.4787,3.8888,4.1324,3.0505,3.0853,2.9974,52.5491,11.6274,8.6388,12.6737,0.3583,0.031,108.6861,5.6429,0.6102,2.9973,0.0183,0.1003,2.8561,0.3478,6.0497,110.9689,3.8891,3.7811,0.459
27/07/2016,4.0765,5.3471,4.4835,3.8467,4.1114,3.0456,3.0921,2.9991,52.5519,11.6339,8.6389,12.7192,0.3591,0.0311,108.7009,5.6536,0.611,2.9992,0.0183,0.1003,2.8623,0.3472,6.0572,110.9826,3.8917,3.7858,0.4591
28/07/2016,4.054,5.359,4.489,3.8663,4.1134,3.0502,3.0876,3.0009,52.2662,11.6127,8.6122,12.6894,0.3605,0.0309,108.0966,5.6154,0.6085,3.0012,0.0182,0.0986,2.8836,0.3447,6.0487,110.37,3.8665,3.7805,0.4565
29/07/2016,4.0535,5.3506,4.4959,3.9159,4.1443,3.0557,3.0843,3.006,52.2641,11.6213,8.608,12.7149,0.3613,0.031,108.0833,5.6357,0.6094,3.0059,0.0182,0.0985,2.8849,0.3444,6.0466,110.3624,3.8679,3.7791,0.4565
01/08/2016,4.0325,5.3453,4.5073,3.9343,4.1624,3.0671,3.0936,3.0108,51.9796,11.596,8.5862,12.7353,0.3628,0.0308,107.5276,5.6188,0.6078,3.0107,0.0181,0.0992,2.9111,0.3426,6.0407,109.7861,3.8473,3.7754,0.4541
02/08/2016,4.052,5.3415,4.5269,3.9541,4.1883,3.0548,3.0878,3.0176,52.2182,11.6502,8.6194,12.8204,0.3656,0.031,108.0461,5.6604,0.6095,3.0176,0.0182,0.0994,2.9118,0.3428,6.07,110.3246,3.8701,3.7937,0.4563
03/08/2016,4.0585,5.4055,4.5508,4.0241,4.2027,3.0845,3.0931,3.0291,52.31,11.6706,8.6351,12.8109,0.3648,0.0309,108.2079,5.6788,0.6123,3.029,0.0182,0.0996,2.9229,0.3439,6.0808,110.4955,3.8763,3.8004,0.457
04/08/2016,4.0475,5.3955,4.5105,3.9993,4.1607,3.0801,3.0989,3.0174,52.1773,11.5807,8.609,12.7823,0.3634,0.0308,107.9233,5.6722,0.6097,3.0171,0.0182,0.0993,2.9029,0.3439,6.0419,110.193,3.8714,3.7762,0.4558
05/08/2016,4.038,5.3029,4.4963,3.9911,4.1462,3.0929,3.1002,3.0101,52.0659,11.5883,8.5961,12.7931,0.3635,0.0308,107.6671,5.6442,0.6077,3.0101,0.0181,0.0983,2.9031,0.3416,6.0388,109.9344,3.8638,3.7742,0.4547
08/08/2016,4.043,5.2911,4.4891,3.9631,4.1291,3.0759,3.0701,2.9999,52.1291,11.569,8.6241,12.8228,0.3634,0.0308,107.8033,5.6491,0.6073,2.9999,0.0181,0.0986,2.8756,0.342,6.0507,110.0705,3.8671,3.7818,0.4553
09/08/2016,4.0325,5.2418,4.4702,3.9401,4.1029,3.0772,3.0594,2.9901,51.9856,11.5377,8.5972,12.8342,0.3644,0.0307,107.5262,5.6134,0.6053,2.9901,0.0181,0.0982,2.877,0.3409,6.0308,109.7847,3.8548,3.7692,0.4541
10/08/2016,3.9965,5.2216,4.4563,3.9431,4.0799,3.0739,3.0584,2.9806,51.5295,11.4875,8.5436,12.8484,0.3655,0.0305,106.5662,5.5607,0.6013,2.9807,0.0179,0.0981,2.8799,0.3378,5.9927,108.809,3.8208,3.7454,0.4501
11/08/2016,4.0195,5.2258,4.4888,3.9619,4.123,3.0928,3.0744,2.9914,51.8241,11.547,8.596,12.8291,0.3649,0.0306,107.1795,5.6158,0.6051,2.9914,0.018,0.0986,2.921,0.3392,6.0091,109.4352,3.8424,3.7557,0.4526
12/08/2016,4.0105,5.2032,4.4677,3.9313,4.114,3.0825,3.0898,2.9808,51.7074,11.5377,8.5896,12.7959,0.3642,0.0306,106.9396,5.5948,0.6036,2.9807,0.018,0.0984,2.8872,0.3407,6.0004,109.1902,3.8338,3.7503,0.4516
15/08/2016,4.0215,5.2008,4.4872,3.9713,4.1221,3.0758,3.1022,2.9869,51.8478,11.586,8.6363,12.8155,0.365,0.0307,107.2343,5.6069,0.6049,2.9869,0.018,0.0986,2.8858,0.3394,6.0085,109.4911,3.8406,3.7549,0.4529
16/08/2016,3.9955,5.1562,4.473,3.9758,4.1117,3.0701,3.094,2.9775,51.5113,11.5454,8.6245,12.7897,0.3652,0.0305,106.5396,5.576,0.6021,2.9775,0.0179,0.098,2.8879,0.3369,5.9797,108.7818,3.8161,3.7374,0.4499
17/08/2016,4,5.214,4.5096,3.9756,4.1565,3.0716,3.1082,2.9767,51.5833,11.5438,8.617,12.7222,0.3623,0.0305,106.6624,5.6084,0.6033,2.9769,0.0179,0.0982,2.9068,0.3364,5.9775,108.9043,3.8214,3.7348,0.4505
18/08/2016,3.9945,5.2146,4.519,3.9971,4.1581,3.0778,3.1139,2.9803,51.5134,11.5548,8.6228,12.7242,0.3609,0.0305,106.5158,5.5971,0.6029,2.9803,0.0179,0.0974,2.9136,0.3362,5.9784,108.7501,3.8134,3.7365,0.4498
19/08/2016,4.011,5.2709,4.5453,3.998,4.195,3.0608,3.1319,2.9833,51.7305,11.5791,8.6425,12.6622,0.3581,0.0305,106.9558,5.6377,0.6035,2.9837,0.018,0.0978,2.9092,0.3399,5.9906,109.2038,3.8291,3.744,0.4517
22/08/2016,4.034,5.2605,4.5491,4.0002,4.184,3.0602,3.1218,2.9831,52.0291,11.6187,8.6492,12.6684,0.3576,0.0305,107.5705,5.6695,0.6052,2.9822,0.0181,0.099,2.9113,0.3381,6.0042,109.827,3.8524,3.7529,0.4595
23/08/2016,4.0295,5.2944,4.5654,4.016,4.1869,3.0743,3.1166,2.9855,51.9691,11.6392,8.6586,12.7034,0.3605,0.0305,107.4405,5.6551,0.6061,2.9853,0.0181,0.0989,2.9448,0.3386,6.0039,109.703,3.8431,3.7527,0.4538
24/08/2016,4.036,5.3203,4.5599,4.0237,4.188,3.0724,3.1228,2.9856,52.0522,11.6479,8.6712,12.697,0.3607,0.0304,107.6224,5.6765,0.6066,2.9852,0.0181,0.099,2.9406,0.3355,6.0136,109.88,3.8493,3.7584,0.4545
25/08/2016,4.0325,5.3328,4.545,4.013,4.1699,3.0744,3.1197,2.9792,52.0037,11.6546,8.6762,12.7088,0.3608,0.0304,107.5291,5.6651,0.6057,2.9787,0.0181,0.0989,2.9514,0.3352,6.0101,109.7847,3.8443,3.7565,0.4541
26/08/2016,4.0205,5.3101,4.5391,4.0011,4.1584,3.0688,3.1146,2.9732,51.844,11.6267,8.6705,12.687,0.361,0.0304,107.2091,5.6472,0.6032,2.9731,0.018,0.0977,2.941,0.3364,6.0003,109.458,3.8364,3.7501,0.4528
29/08/2016,4.037,5.299,4.5218,3.9515,4.131,3.0471,3.1049,2.9686,52.048,11.6508,8.6911,12.703,0.3591,0.0304,107.6505,5.6701,0.6049,2.9686,0.0181,0.0991,2.92,0.3347,6.0115,109.9072,3.8532,3.7571,0.4546
30/08/2016,4.0495,5.2988,4.5245,3.9664,4.1302,3.0663,3.1088,2.9746,52.2102,11.7122,8.7189,12.7732,0.3622,0.0305,107.9853,5.656,0.6064,2.9747,0.0182,0.0993,2.9349,0.3363,6.0355,110.249,3.8642,3.7722,0.456
01/09/2016,4.0765,5.3588,4.5475,3.9476,4.1449,3.0727,3.111,2.9904,52.5525,11.7784,8.7361,12.8475,0.3638,0.0307,108.6965,5.684,0.6102,2.99,0.0183,0.1,2.9553,0.3375,6.0859,110.9826,3.8926,3.8038,0.4591
02/09/2016,4.0845,5.4256,4.5757,3.9527,4.1681,3.086,3.1201,3.0065,52.6546,11.8032,8.7603,12.8958,0.3657,0.0308,108.9099,5.6996,0.6115,3.0068,0.0183,0.1002,2.9768,0.3381,6.1095,111.2004,3.9047,3.8184,0.46
05/09/2016,4.0745,5.4244,4.55,3.9304,4.1608,3.0944,3.142,2.9994,52.5386,11.7488,8.7501,12.9222,0.3678,0.0309,108.6533,5.6924,0.6101,2.9995,0.0183,0.1,2.9842,0.3367,6.1166,110.9311,3.9037,3.8122,0.4588
06/09/2016,4.0795,5.4343,4.5507,3.941,4.1634,3.1145,3.1585,3.0056,52.6014,11.7261,8.7552,12.9925,0.3692,0.031,108.7707,5.6994,0.6107,3.0056,0.0183,0.1001,2.9852,0.3371,6.1323,111.0642,3.9094,3.8327,0.4594
07/09/2016,4.061,5.4486,4.5692,4.0032,4.1907,3.1152,3.161,3.0138,52.3608,11.7387,8.7221,12.994,0.3713,0.031,108.2832,5.6751,0.6089,3.0137,0.0182,0.0996,3.0165,0.3345,6.1183,110.5606,3.8839,3.824,0.4573
08/09/2016,4.059,5.4184,4.5666,3.9921,4.1886,3.1165,3.1534,3.0127,52.3313,11.7008,8.6652,12.9676,0.371,0.031,108.2213,5.6964,0.6088,3.0125,0.0182,0.0996,3.0276,0.3343,6.1054,110.5061,3.882,3.8159,0.4571
09/09/2016,4.0625,5.4131,4.5805,3.9747,4.1808,3.1072,3.1456,3.0059,52.367,11.6907,8.6207,12.9466,0.369,0.0311,108.3146,5.7082,0.6086,3.0055,0.0182,0.0996,3.0067,0.3346,6.104,110.6014,3.8969,3.8149,0.4575
13/09/2016,4.104,5.4731,4.6104,4.0344,4.2231,3.0967,3.1458,3.0223,52.9036,11.7863,8.6555,12.9689,0.3688,0.0312,109.4094,5.7476,0.6144,3.0221,0.0184,0.1,3.0134,0.3378,6.1401,111.7328,3.9344,3.8414,0.4622
14/09/2016,4.1305,5.4512,4.6365,4.0135,4.228,3.0911,3.1411,3.0245,53.2384,11.8149,8.6839,13.0181,0.3669,0.0312,110.1129,5.786,0.6191,3.024,0.0185,0.1004,3.002,0.34,6.1665,112.4527,3.9602,3.8542,0.4651
15/09/2016,4.1285,5.474,4.6413,4.0382,4.2422,3.0799,3.1252,3.0235,53.2147,11.8287,8.6588,13.0159,0.3665,0.0314,110.0743,5.7766,0.6187,3.023,0.0185,0.1004,2.9998,0.3395,6.1762,112.4028,3.9543,3.8602,0.4649
19/09/2016,4.1315,5.3873,4.6139,4.0487,4.2201,3.1129,3.1392,3.0291,53.2571,11.8576,8.6379,13.1514,0.3694,0.0314,110.1557,5.7836,0.6194,3.029,0.0185,0.1013,3.0172,0.334,6.1713,112.4815,3.9532,3.8571,0.4653
20/09/2016,4.144,5.4029,4.6288,4.0657,4.2258,3.125,3.1387,3.0396,53.421,11.8944,8.6505,13.2248,0.3702,0.0315,110.4875,5.7842,0.6213,3.0395,0.0186,0.1017,3.033,0.3345,6.1823,112.8202,3.9599,3.864,0.4667
21/09/2016,4.1505,5.384,4.6274,4.0697,4.2389,3.1361,3.1491,3.0477,53.5134,11.9283,8.6867,13.2287,0.373,0.0316,110.649,5.7924,0.622,3.0474,0.0186,0.1018,3.0353,0.3361,6.1897,112.9972,3.9703,3.8686,0.4674
22/09/2016,4.115,5.3693,4.6063,4.0988,4.2266,3.141,3.1447,3.0394,53.0591,11.8661,8.6007,13.1155,0.3724,0.0314,109.7114,5.7405,0.617,3.04,0.0184,0.1009,3.0181,0.3279,6.1547,112.0307,3.9265,3.8467,0.4634
23/09/2016,4.1205,5.3733,4.6133,4.073,4.2468,3.1452,3.1538,3.0338,53.1294,11.8847,8.5871,13.1155,0.3731,0.0315,109.8463,5.7699,0.6178,3.0336,0.0185,0.1011,2.9985,0.3344,6.1781,112.1805,3.9342,3.8615,0.464
26/09/2016,4.133,5.3644,4.6407,4.0967,4.2613,3.1491,3.1387,3.0371,53.2857,11.9244,8.5667,13.1327,0.3731,0.0316,110.1869,5.7817,0.6196,3.0372,0.0185,0.1015,2.9931,0.3333,6.1908,112.5223,3.9433,3.8693,0.4654
27/09/2016,4.1185,5.3468,4.6306,4.0864,4.247,3.1566,3.1274,3.0309,53.1094,11.9099,8.5411,13.1367,0.375,0.0318,109.7813,5.7643,0.6175,3.031,0.0185,0.1011,3.003,0.3297,6.1939,112.1306,3.9319,3.8711,0.4638
28/09/2016,4.1405,5.3847,4.6425,4.1172,4.2628,3.1756,3.1316,3.0448,53.3938,11.9604,8.588,13.2229,0.378,0.032,110.3618,5.7976,0.6206,3.0452,0.0186,0.1016,3.0128,0.3315,6.2305,112.7296,3.9514,3.8941,0.4663
29/09/2016,4.114,5.3568,4.6213,4.0586,4.2404,3.1668,3.1494,3.0223,53.0585,11.8859,8.5282,13.135,0.3756,0.0318,109.5781,5.7559,0.6168,3.0221,0.0184,0.101,3.003,0.3291,6.1914,112.0081,3.9275,3.8695,0.4633
30/09/2016,4.1455,5.3775,4.65,4.0881,4.2905,3.1632,3.1533,3.0359,53.4558,11.9432,8.5492,13.236,0.3762,0.0319,110.3951,5.7967,0.6215,3.0357,0.0186,0.1019,3.0119,0.3303,6.2163,112.8642,3.9613,3.8853,0.4668
04/10/2016,4.125,5.2938,4.6198,4.0396,4.2295,3.1606,3.1411,3.0151,53.1863,11.8945,8.5554,13.1566,0.3734,0.0318,109.978,5.7654,0.6183,3.0145,0.0185,0.1017,3.0067,0.3251,6.2004,112.3045,3.9472,3.8752,0.4645
05/10/2016,4.1415,5.275,4.6463,4.0289,4.2362,3.1616,3.1435,3.0234,53.3915,11.9077,8.5697,13.1882,0.3722,0.0319,110.4179,5.768,0.6208,3.0232,0.0186,0.1017,2.9773,0.3287,6.2199,112.7522,3.9594,3.8875,0.4664
06/10/2016,4.1335,5.2609,4.6299,3.9955,4.2382,3.1423,3.1341,3.0167,53.2898,11.8711,8.566,13.1649,0.3717,0.0318,110.1988,5.7591,0.6196,3.0163,0.0185,0.1007,2.9627,0.3257,6.2069,112.5359,3.9532,3.8794,0.4655
07/10/2016,4.1535,5.1624,4.6164,4.0014,4.2277,3.1471,3.137,3.0244,53.5407,11.9011,8.5878,13.2006,0.3724,0.032,110.7379,5.7778,0.6226,3.0242,0.0186,0.102,2.9621,0.3276,6.219,113.082,3.9739,3.8869,0.4677
10/10/2016,4.1475,5.1441,4.6425,4.0324,4.2412,3.15,3.1298,3.021,53.4613,11.8466,8.5933,13.1771,0.3734,0.032,110.5823,5.7489,0.619,3.021,0.0186,0.1019,2.9673,0.3297,6.2312,112.9155,3.9594,3.8945,0.4671
11/10/2016,4.155,5.1202,4.6251,4.0002,4.2258,3.1362,3.1477,3.0139,53.5518,11.814,8.5679,13.1153,0.371,0.032,110.7779,5.7593,0.6188,3.0133,0.0186,0.1021,2.9363,0.3335,6.2362,113.1212,3.9732,3.8985,0.4679
12/10/2016,4.183,5.1424,4.622,4.0441,4.2332,3.1697,3.1658,3.0342,53.914,11.8256,8.6105,13.2279,0.3726,0.0321,111.5155,5.7821,0.6226,3.0342,0.0188,0.1028,2.9624,0.3352,6.2651,113.882,4.0008,3.9259,0.4711
13/10/2016,4.208,5.1272,4.6389,4.0526,4.2546,3.1705,3.1689,3.0393,54.2436,11.7738,8.6655,13.255,0.3718,0.0323,112.1864,5.8075,0.6255,3.0394,0.0189,0.1034,2.97,0.3358,6.3027,114.5642,4.0262,3.9392,0.4739
14/10/2016,4.2125,5.1494,4.647,4.0511,4.2676,3.1948,3.1903,3.0328,54.296,11.9419,8.6945,13.2759,0.371,0.0322,112.3034,5.8114,0.6264,3.0328,0.0189,0.1035,2.9936,0.3335,6.3019,114.6898,4.0251,3.9388,0.4744
17/10/2016,4.2195,5.1339,4.6345,4.049,4.2656,3.2068,3.2062,3.0308,54.3803,11.9286,8.7063,13.2678,0.3693,0.0323,112.499,5.8172,0.6267,3.0308,0.0189,0.1037,2.9958,0.3304,6.3128,114.8757,4.033,3.9455,0.4752
18/10/2016,4.2105,5.1463,4.6402,4.0556,4.2655,3.2292,3.2166,3.0331,54.2699,11.965,8.686,13.2677,0.3716,0.0323,112.2486,5.7982,0.6247,3.0331,0.0189,0.1036,3.0257,0.3334,6.305,114.6354,4.0196,3.9407,0.4742
19/10/2016,4.19,5.1489,4.605,4.0376,4.236,3.2148,3.1981,3.0227,54.0063,12.0038,8.7003,13.3107,0.3738,0.0322,111.7021,5.7793,0.6217,3.0224,0.0188,0.1033,3.0216,0.3304,6.2837,114.0757,4.0034,3.9274,0.4718
20/10/2016,4.1785,5.1347,4.5842,4.0327,4.2233,3.208,3.1812,3.01,53.8602,11.9702,8.7079,13.2607,0.3718,0.0321,111.3955,5.7624,0.62,3.0102,0.0187,0.1031,3.025,0.3252,6.2625,113.7641,3.9909,3.9141,0.4706
21/10/2016,4.1925,5.1306,4.5717,4.0276,4.2134,3.1987,3.1662,3.0076,54.0382,11.9309,8.6729,13.2285,0.3691,0.0322,111.7687,5.7769,0.6204,3.0075,0.0188,0.1034,3.0056,0.3275,6.2642,114.1407,4.0024,3.9153,0.4721
24/10/2016,4.1822,5.103,4.5453,4.0255,4.2052,3.1823,3.1322,3.0027,53.9099,11.9059,8.6735,13.1932,0.368,0.0321,111.5059,5.7444,0.6174,3.0025,0.0187,0.1032,2.9939,0.3257,6.2529,113.8662,3.9934,3.9076,0.471
25/10/2016,4.175,5.1052,4.5422,3.9966,4.2006,3.1809,3.1304,2.9978,53.8262,11.9209,8.6403,13.2099,0.3675,0.0321,111.32,5.7348,0.6161,2.9978,0.0187,0.103,2.9849,0.3262,6.2421,113.6642,3.9864,3.9016,0.4702
26/10/2016,4.1605,5.0604,4.5308,3.9865,4.1814,3.1963,3.1158,2.9945,53.642,11.877,8.6121,13.1657,0.3665,0.032,110.9363,5.709,0.6145,2.9945,0.0186,0.1026,2.9775,0.323,6.2269,113.2741,3.9722,3.8918,0.4685
27/10/2016,4.1825,5.1079,4.5585,4.0045,4.2075,3.1894,3.1237,3.0034,53.9309,11.9192,8.6183,13.2055,0.3662,0.0321,111.5229,5.747,0.6171,3.0034,0.0187,0.1032,2.9913,0.3242,6.2502,113.873,3.9938,3.9068,0.471
28/10/2016,4.197,5.1128,4.5783,3.9909,4.2251,3.1883,3.1374,3.0096,54.128,11.9455,8.6599,13.2579,0.3665,0.0322,111.9096,5.7658,0.6191,3.0095,0.0188,0.1035,2.9971,0.3266,6.2759,114.2694,4.0061,3.9224,0.4726
31/10/2016,4.204,5.1236,4.6112,4.0124,4.2555,3.1982,3.1356,3.0203,54.2091,12.0089,8.6785,13.3253,0.3674,0.0322,112.0977,5.7667,0.621,3.0203,0.0188,0.1038,3.0069,0.3269,6.301,114.4584,4.0155,3.9271,0.4734
01/11/2016,4.1885,5.1232,4.5906,3.9938,4.2317,3.2044,3.1218,3.0135,54.0114,11.9671,8.6574,13.2764,0.3672,0.0321,111.6844,5.7544,0.6181,3.0135,0.0188,0.1034,3.0013,0.3247,6.2791,114.0364,3.9976,3.9244,0.4717
02/11/2016,4.196,5.1357,4.6439,4.043,4.3113,3.2013,3.133,3.0187,54.1081,11.9747,8.6604,13.2808,0.3648,0.0321,111.8784,5.7808,0.6203,3.0189,0.0188,0.1035,3.0291,0.3253,6.2803,114.2406,4.0038,3.9252,0.4725
03/11/2016,4.187,5.164,4.6545,4.0805,4.3156,3.2083,3.13,3.0262,53.9913,11.9834,8.6597,13.3037,0.3671,0.0321,111.634,5.7913,0.6194,3.0262,0.0188,0.1031,3.0594,0.3258,6.2755,113.9956,3.9979,3.9222,0.4715
04/11/2016,4.1965,5.2339,4.6558,4.0725,4.3041,3.2231,3.1321,3.0307,54.1082,12.0011,8.6687,13.3474,0.3673,0.0321,111.8962,5.8055,0.6207,3.0304,0.0188,0.1037,3.0699,0.3268,6.2895,114.2542,4.0043,3.931,0.2755
07/11/2016,4.2095,5.2438,4.6639,4.0369,4.315,3.2316,3.1455,3.0317,54.2731,12.0143,8.6736,13.3848,0.3688,0.0322,112.2444,5.8312,0.6214,3.0317,0.0188,0.1034,3.0792,0.3299,6.3116,114.6081,4.0194,3.9448,0.2604
08/11/2016,4.206,5.2117,4.643,4.0262,4.3145,3.2386,3.1433,3.026,54.2314,12.0335,8.6542,13.3811,0.3702,0.0321,112.1451,5.8087,0.6205,3.0261,0.0188,0.1041,3.0813,0.3299,6.3049,114.5129,4.016,3.9406,0.2506
09/11/2016,4.22,5.2701,4.738,4.1436,4.4013,3.2169,3.1291,3.0391,54.4169,12.0701,8.6352,13.3382,0.3655,0.0321,112.5169,5.8211,0.6241,3.0393,0.0189,0.1045,3.0987,0.3297,6.3103,114.8894,4.034,3.944,0.2345
10/11/2016,4.2515,5.2787,4.6499,4.04,4.325,3.2588,3.1695,3.0409,54.8223,12.1245,8.7354,13.4701,0.3698,0.0324,113.3628,5.8811,0.626,3.0405,0.019,0.1053,3.0896,0.3303,6.4074,115.7516,4.0616,4.0046,0.2498
11/11/2016,4.2775,5.3708,4.6638,4.0161,4.3358,3.2494,3.1733,3.0339,55.142,12.1157,8.743,13.4551,0.3676,0.032,114.053,5.8654,0.6279,3.0339,0.0192,0.1064,3.0811,0.3321,6.3781,116.4595,4.0855,3.9857,0.2537
14/11/2016,4.33,5.4387,4.6755,4.0315,4.3673,3.2702,3.1953,3.0634,55.8105,12.2291,8.8062,13.5886,0.3709,0.0324,115.4482,5.9437,0.6344,3.0635,0.0194,0.1078,3.0745,0.3357,6.4177,117.8841,4.1358,3.996,0.279
15/11/2016,4.3355,5.4137,4.662,4.0123,4.3488,3.2774,3.2023,3.0684,55.8925,12.2532,8.8057,13.5901,0.3706,0.0325,115.5902,5.9231,0.632,3.0685,0.0194,0.1075,3.0838,0.3361,6.4054,118.0338,4.1419,4.0034,0.28
16/11/2016,4.3485,5.4241,4.674,3.9904,4.3515,3.2862,3.2365,3.0756,56.0569,12.2631,8.8474,13.6857,0.3725,0.0325,115.9368,5.9294,0.6331,3.0755,0.0194,0.1074,3.0861,0.336,6.4296,118.3894,4.1493,4.0186,0.2816
17/11/2016,4.3885,5.4474,4.6926,4.0267,4.3793,3.2795,3.2651,3.0982,56.5743,12.3845,8.8938,13.7527,0.3726,0.0328,117.0033,5.9647,0.6389,3.0983,0.0196,0.1086,3.1145,0.3402,6.4615,119.4768,4.1885,4.0386,0.2787
18/11/2016,4.412,5.4724,4.6785,3.991,4.3742,3.2627,3.2572,3.0934,56.8773,12.3924,8.8666,13.7632,0.3732,0.0329,117.6298,6.0093,0.6403,3.0933,0.0196,0.1097,3.0955,0.3396,6.4813,120.1165,4.2109,4.0509,0.2745
21/11/2016,4.4315,5.4687,4.6956,3.9886,4.387,3.243,3.2869,3.1038,57.1346,12.4559,8.8754,13.8379,0.3741,0.033,118.1481,6.0084,0.6425,3.1037,0.0197,0.1101,3.104,0.3409,6.5035,120.6474,4.2285,4.0647,0.2534
22/11/2016,4.426,5.5283,4.7055,3.998,4.387,3.2741,3.3025,3.1115,57.0673,12.4843,8.8885,13.8892,0.3766,0.0329,118.0031,5.9979,0.6423,3.1116,0.0196,0.1099,3.1334,0.3394,6.4933,120.4977,4.2233,4.0583,0.2544
23/11/2016,4.4445,5.5194,4.7232,4.0021,4.3948,3.2976,3.3072,3.1151,57.3059,12.5188,8.9007,13.9361,0.3782,0.033,118.49,6.0234,0.6447,3.1148,0.0196,0.1104,3.1394,0.3395,6.4916,121.0063,4.2405,4.0587,0.2518
24/11/2016,4.4635,5.5492,4.7016,3.9572,4.3818,3.2909,3.303,3.1096,57.5479,12.4974,8.9279,13.9604,0.377,0.033,118.9934,6.0413,0.645,3.1096,0.0196,0.1109,3.1157,0.3399,6.4862,121.5236,4.2591,4.0539,0.2554
25/11/2016,4.465,5.5609,4.7222,3.9364,4.3958,3.3177,3.3116,3.1229,57.5654,12.521,8.9542,13.9925,0.3792,0.0329,119.0365,6.0434,0.6457,3.123,0.0196,0.1098,3.1333,0.3401,6.5025,121.5595,4.2619,4.0641,0.2534
28/11/2016,4.461,5.5814,4.7516,3.9832,4.4173,3.3333,3.3103,3.1351,57.5194,12.5536,8.9569,14.0349,0.3811,0.0331,118.9283,6.038,0.6463,3.1349,0.0196,0.1107,3.1591,0.3395,6.5034,121.4506,4.2557,4.0652,0.2531
29/11/2016,4.463,5.5319,4.7281,3.9807,4.4005,3.3316,3.3229,3.1302,57.5385,12.5381,8.9556,14.0459,0.3813,0.0329,118.9832,6.0329,0.6475,3.1304,0.0197,0.1102,3.1571,0.3396,6.4978,121.505,4.2586,4.0611,0.2514
30/11/2016,4.466,5.5738,4.7483,3.9661,4.4083,3.3372,3.3224,3.134,57.5838,12.5388,8.9804,14.0075,0.382,0.0329,119.06,6.0385,0.6486,3.134,0.0197,0.111,3.1925,0.3401,6.5097,121.5916,4.2574,4.0692,0.2481
01/12/2016,4.468,5.5966,4.7359,3.9112,4.3955,3.3072,3.3325,3.1229,57.6104,12.5117,8.9759,14.0061,0.3806,0.0329,119.1229,6.0486,0.648,3.1229,0.0197,0.111,3.164,0.3392,6.5298,121.6411,4.2613,4.0812,0.2501
02/12/2016,4.448,5.6098,4.7509,3.9043,4.404,3.2964,3.3439,3.1234,57.3517,12.4662,8.9435,13.9329,0.3792,0.0329,118.5896,6.0196,0.6462,3.1232,0.0196,0.11,3.1559,0.3377,6.5058,121.0966,4.2443,4.0662,0.2492
05/12/2016,4.4495,5.648,4.6938,3.9215,4.3749,3.3135,3.337,3.1216,57.3748,12.4925,8.9472,13.9097,0.3794,0.0329,118.6312,6.0296,0.6458,3.1218,0.0196,0.1099,3.1618,0.3376,6.5309,121.1375,4.2437,4.0817,0.2493
06/12/2016,4.444,5.663,4.7791,3.907,4.4122,3.3157,3.3476,3.1294,57.3005,12.4753,8.9525,13.9023,0.3793,0.0332,118.4893,6.0341,0.6471,3.1296,0.0196,0.1104,3.1726,0.3372,6.53,120.9927,4.2445,4.0798,0.2476
07/12/2016,4.436,5.6146,4.7565,3.8894,4.3947,3.2982,3.3384,3.1182,57.1948,12.4388,8.9255,13.9049,0.3798,0.0333,118.276,6.0319,0.6439,3.1182,0.0195,0.1102,3.1604,0.3363,6.536,120.7749,4.2308,4.0851,0.2475
08/12/2016,4.429,5.6016,4.7729,3.91,4.4028,3.3215,3.3519,3.1282,57.1031,12.4366,8.9236,13.9855,0.3824,0.0333,118.0862,6.011,0.6439,3.128,0.0196,0.11,3.1957,0.3343,6.5653,120.5843,4.2262,4.1022,0.2444
09/12/2016,4.4245,5.568,4.6926,3.8664,4.3531,3.2996,3.3506,3.1053,57.0326,12.4073,8.8836,13.8915,0.379,0.0332,117.9662,6.0219,0.6413,3.1053,0.0196,0.1092,3.1741,0.3327,6.5432,120.4568,4.2198,4.0896,0.2445
13/12/2016,4.4245,5.6092,4.705,3.8467,4.3647,3.3166,3.3717,3.1064,57.0289,12.4327,8.8944,13.9291,0.3797,0.0333,117.9505,5.9767,0.6411,3.1064,0.0195,0.1099,3.1832,0.3332,6.5594,120.4568,4.2259,4.0996,0.2432
